"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.241727976E0,-2.073974609E-1,8.795562744E0,3.329010010E0,9.406765934E0
7.244252976E0,-2.451171875E-1,8.856201172E0,3.231689453E0,9.430599045E0
7.246727976E0,-3.000488281E-1,8.917266846E0,3.130065918E0,9.455421194E0
7.249202976E0,-3.641662598E-1,8.994171143E0,3.032745361E0,9.498698649E0
7.251727976E0,-4.155883789E-1,9.052642822E0,2.939910889E0,9.527126104E0
7.254252976E0,-4.902648926E-1,9.124481201E0,2.846832275E0,9.570839611E0
7.256727976E0,-5.668334961E-1,9.187316895E0,2.772613525E0,9.613296921E0
7.259202976E0,-6.313476562E-1,9.208801270E0,2.717895508E0,9.622243848E0
7.261727976E0,-6.633605957E-1,9.220916748E0,2.694366455E0,9.629380227E0
7.264202976E0,-6.921691895E-1,9.224670410E0,2.671325684E0,9.628583659E0
7.266677976E0,-7.034912109E-1,9.223358154E0,2.670745850E0,9.627986234E0
7.269152976E0,-7.124633789E-1,9.204498291E0,2.705383301E0,9.620264636E0
7.271677976E0,-7.049255371E-1,9.187561035E0,2.773071289E0,9.622791807E0
7.274152976E0,-7.052612305E-1,9.153045654E0,2.846221924E0,9.611275534E0
7.276627976E0,-6.995849609E-1,9.109863281E0,2.934753418E0,9.596447559E0
7.279152976E0,-7.137145996E-1,9.068878174E0,3.043090820E0,9.592410625E0
7.281627976E0,-7.329711914E-1,9.041351318E0,3.142883301E0,9.600051868E0
7.284102976E0,-7.440490723E-1,9.008789062E0,3.266357422E0,9.611502495E0
7.286577976E0,-7.428588867E-1,8.977172852E0,3.370605469E0,9.617819553E0
7.289102976E0,-7.434692383E-1,8.952209473E0,3.448791504E0,9.622315926E0
7.291577976E0,-7.600402832E-1,8.947021484E0,3.509368896E0,9.640670346E0
7.294052976E0,-7.544860840E-1,8.948699951E0,3.593170166E0,9.672608330E0
7.296577976E0,-7.639770508E-1,8.935699463E0,3.669403076E0,9.689938326E0
7.299052976E0,-7.702026367E-1,8.932159424E0,3.738128662E0,9.713407742E0
7.301527976E0,-8.043212891E-1,8.910858154E0,3.785125732E0,9.714808418E0
7.304002976E0,-8.048706055E-1,8.914916992E0,3.833007812E0,9.737325637E0
7.306527976E0,-8.366088867E-1,8.900848389E0,3.859924316E0,9.737763203E0
7.309002976E0,-8.704223633E-1,8.889312744E0,3.875183105E0,9.736249804E0
7.311477976E0,-9.312744141E-1,8.878540039E0,3.878723145E0,9.733459739E0
7.314002976E0,-9.764099121E-1,8.868774414E0,3.849700928E0,9.717444785E0
7.316477976E0,-1.007781982E0,8.889190674E0,3.826110840E0,9.729977365E0
7.318952976E0,-1.057281494E0,8.899017334E0,3.753692627E0,9.715995163E0
7.321427976E0,-1.105590820E0,8.897796631E0,3.683349609E0,9.693305953E0
7.323952976E0,-1.199859619E0,8.903381348E0,3.575744629E0,9.669323253E0
7.326427976E0,-1.221099854E0,8.929046631E0,3.513549805E0,9.672848123E0
7.328902976E0,-1.243896484E0,8.953582764E0,3.456817627E0,9.677991056E0
7.331427976E0,-1.254852295E0,8.953063965E0,3.376129150E0,9.650401892E0
7.333902976E0,-1.290832520E0,8.964080811E0,3.290832520E0,9.635900168E0
7.336377976E0,-1.344573975E0,8.953063965E0,3.204650879E0,9.603906538E0
7.338852976E0,-1.366546631E0,8.940551758E0,3.158843994E0,9.580146701E0
7.341377976E0,-1.346801758E0,8.952941895E0,3.128387451E0,9.578927476E0
7.343852976E0,-1.285797119E0,8.957305908E0,3.130432129E0,9.575291571E0
7.346327976E0,-1.291778564E0,8.938873291E0,3.104736328E0,9.550473037E0
7.348842924E0,-1.303466797E0,8.921813965E0,3.080932617E0,9.528375303E0
7.351317924E0,-1.299407959E0,8.908874512E0,3.080017090E0,9.515409155E0
7.353792924E0,-1.304901123E0,8.890686035E0,3.114013672E0,9.510212735E0
7.356267924E0,-1.290130615E0,8.883972168E0,3.164001465E0,9.518419184E0
7.358792924E0,-1.266296387E0,8.885406494E0,3.207977295E0,9.531268196E0
7.361267924E0,-1.229827881E0,8.893188477E0,3.259948730E0,9.551363443E0
7.363742924E0,-1.218292236E0,8.892364502E0,3.306396484E0,9.565073974E0
7.366223809E0,-1.212127686E0,8.901275635E0,3.350097656E0,9.587758641E0
7.368698809E0,-1.205657959E0,8.878417969E0,3.393188477E0,9.580899998E0
7.371173809E0,-1.210754395E0,8.884155273E0,3.427551270E0,9.599075415E0
7.373648809E0,-1.209320068E0,8.883972168E0,3.462738037E0,9.611345963E0
7.376173809E0,-1.196624756E0,8.867340088E0,3.491516113E0,9.604806912E0
7.378648809E0,-1.214447021E0,8.855621338E0,3.528381348E0,9.609702690E0
7.381123809E0,-1.254394531E0,8.822692871E0,3.554779053E0,9.594262309E0
7.383607091E0,-1.249114990E0,8.798736572E0,3.599792480E0,9.588355408E0
7.386082091E0,-1.173034668E0,8.804016113E0,3.683898926E0,9.615499017E0
7.388557091E0,-1.129638672E0,8.817199707E0,3.759063721E0,9.651406854E0
7.391032091E0,-1.083557129E0,8.814025879E0,3.827056885E0,9.669928265E0
7.393557091E0,-1.038848877E0,8.796112061E0,3.875488281E0,9.667998955E0
7.396032091E0,-9.649353027E-1,8.835906982E0,3.959960938E0,9.730654807E0
7.398507091E0,-8.417358398E-1,8.881652832E0,4.079345703E0,9.809859205E0
7.400989330E0,-7.460327148E-1,8.907501221E0,4.178192139E0,9.866986995E0
7.403464330E0,-6.982116699E-1,8.911651611E0,4.249633789E0,9.897697779E0
7.405939330E0,-6.770935059E-1,8.909851074E0,4.326568604E0,9.927894926E0
7.408414330E0,-6.185302734E-1,8.916259766E0,4.419647217E0,9.970734648E0
7.410939330E0,-6.036376953E-1,8.920562744E0,4.497924805E0,1.000860358E1
7.413414330E0,-6.256103516E-1,8.947662354E0,4.550415039E0,1.005774960E1
7.415889330E0,-7.120361328E-1,8.929718018E0,4.563415527E0,1.005343825E1
7.418364330E0,-8.511962891E-1,8.903808594E0,4.534729004E0,1.002826554E1
7.420889330E0,-1.003479004E0,8.893981934E0,4.501708984E0,1.001874586E1
7.423364330E0,-1.173278809E0,8.899322510E0,4.453704834E0,1.002047958E1
7.425839330E0,-1.380065918E0,8.896087646E0,4.361145020E0,1.000322664E1
7.428314330E0,-1.571838379E0,8.890808105E0,4.270782471E0,9.987828972E0
7.430839330E0,-1.728790283E0,8.883026123E0,4.200988770E0,9.977232862E0
7.433314330E0,-1.846832275E0,8.877807617E0,4.145690918E0,9.970607340E0
7.435789330E0,-1.966369629E0,8.857482910E0,4.077972412E0,9.947435449E0
7.438264330E0,-2.041534424E0,8.828979492E0,4.005249023E0,9.907611287E0
7.440739330E0,-2.065063477E0,8.800720215E0,3.944580078E0,9.862904007E0
7.443214330E0,-2.057037354E0,8.770202637E0,3.902069092E0,9.817026034E0
7.445689330E0,-2.025543213E0,8.750762939E0,3.857727051E0,9.775517139E0
7.448214330E0,-1.998138428E0,8.753692627E0,3.808990479E0,9.753363535E0
7.450689330E0,-1.935546875E0,8.778411865E0,3.765075684E0,9.745904344E0
7.453164330E0,-1.857299805E0,8.802764893E0,3.700347900E0,9.727836702E0
7.455639330E0,-1.742614746E0,8.829040527E0,3.643798828E0,9.709064460E0
7.458114330E0,-1.628356934E0,8.869567871E0,3.599548340E0,9.709661620E0
7.460589330E0,-1.500030518E0,8.926605225E0,3.557678223E0,9.725813422E0
7.463064330E0,-1.357086182E0,8.969879150E0,3.512817383E0,9.728324668E0
7.465589330E0,-1.180175781E0,9.011779785E0,3.498352051E0,9.738760539E0
7.468064330E0,-9.797058105E-1,9.038116455E0,3.535156250E0,9.754214589E0
7.470539330E0,-8.236694336E-1,9.022491455E0,3.550842285E0,9.730995033E0
7.473014330E0,-7.317199707E-1,8.980346680E0,3.555450439E0,9.686241192E0
7.475489330E0,-7.212524414E-1,8.936828613E0,3.538208008E0,9.638777239E0
7.477964330E0,-7.672729492E-1,8.898101807E0,3.510803223E0,9.596388008E0
7.480439330E0,-8.335876465E-1,8.867279053E0,3.501159668E0,9.569828900E0
7.482964330E0,-8.819580078E-1,8.858306885E0,3.534729004E0,9.578191892E0
7.485439330E0,-9.345092773E-1,8.839813232E0,3.573455811E0,9.580458862E0
7.487914330E0,-1.044219971E0,8.811431885E0,3.529418945E0,9.549268312E0
7.490389330E0,-1.171905518E0,8.807434082E0,3.476440430E0,9.540958847E0
7.492864330E0,-1.295562744E0,8.811676025E0,3.422760010E0,9.541457084E0
7.495339330E0,-1.379913330E0,8.820190430E0,3.399291992E0,9.552753847E0
7.497814330E0,-1.417480469E0,8.808013916E0,3.382598877E0,9.541086688E0
7.500339330E0,-1.463562012E0,8.799652100E0,3.365295410E0,9.534207048E0
7.502814330E0,-1.501403809E0,8.794250488E0,3.333557129E0,9.523951815E0
7.505289330E0,-1.529479980E0,8.804504395E0,3.302856445E0,9.527196195E0
7.507764330E0,-1.522888184E0,8.816284180E0,3.311065674E0,9.539874792E0
7.510239330E0,-1.509796143E0,8.801757812E0,3.325134277E0,9.529267702E0
7.512714330E0,-1.475372314E0,8.792694092E0,3.351348877E0,9.524690659E0
7.515189330E0,-1.424194336E0,8.791442871E0,3.369476318E0,9.522140932E0
7.517694487E0,-1.409576416E0,8.788146973E0,3.407318115E0,9.530385597E0
7.520169487E0,-1.404510498E0,8.767211914E0,3.418090820E0,9.514199879E0
7.522644487E0,-1.409637451E0,8.756256104E0,3.403778076E0,9.499726516E0
7.525119487E0,-1.438079834E0,8.724395752E0,3.381927490E0,9.466815114E0
7.527644487E0,-1.431976318E0,8.736450195E0,3.374938965E0,9.474509550E0
7.530119487E0,-1.377990723E0,8.751647949E0,3.399414062E0,9.489268477E0
7.532594487E0,-1.334045410E0,8.751647949E0,3.412628174E0,9.487731554E0
7.535073445E0,-1.311676025E0,8.748840332E0,3.413726807E0,9.482416984E0
7.537548445E0,-1.265869141E0,8.749664307E0,3.395690918E0,9.470468149E0
7.540023445E0,-1.234344482E0,8.759429932E0,3.399658203E0,9.476755506E0
7.542498445E0,-1.250976562E0,8.745361328E0,3.413177490E0,9.470800795E0
7.545023445E0,-1.262054443E0,8.738952637E0,3.404785156E0,9.463331156E0
7.547498445E0,-1.290649414E0,8.703033447E0,3.404205322E0,9.433831723E0
7.549973445E0,-1.273651123E0,8.711364746E0,3.431182861E0,9.448972365E0
7.552452872E0,-1.210083008E0,8.752532959E0,3.511108398E0,9.507839727E0
7.554927872E0,-1.165618896E0,8.774139404E0,3.570953369E0,9.544417094E0
7.557402872E0,-1.158782959E0,8.796417236E0,3.609130859E0,9.578390246E0
7.559877872E0,-1.186096191E0,8.807250977E0,3.605895996E0,9.590462965E0
7.562402872E0,-1.216674805E0,8.821441650E0,3.588195801E0,9.600691614E0
7.564877872E0,-1.291381836E0,8.820831299E0,3.589324951E0,9.610306210E0
7.567352872E0,-1.336914062E0,8.824981689E0,3.566162109E0,9.611719577E0
7.569837039E0,-1.421630859E0,8.819580078E0,3.544616699E0,9.610948684E0
7.572312039E0,-1.467773438E0,8.835083008E0,3.524078369E0,9.624561235E0
7.574787039E0,-1.478912354E0,8.855010986E0,3.531860352E0,9.647405810E0
7.577262039E0,-1.485839844E0,8.873016357E0,3.541870117E0,9.668659848E0
7.579787039E0,-1.499023438E0,8.879852295E0,3.555145264E0,9.681833808E0
7.582262039E0,-1.522888184E0,8.870391846E0,3.566955566E0,9.681229877E0
7.584737039E0,-1.539764404E0,8.865661621E0,3.554321289E0,9.674917582E0
7.587223237E0,-1.612182617E0,8.869201660E0,3.565979004E0,9.694229064E0
7.589698237E0,-1.700775146E0,8.853454590E0,3.549102783E0,9.688778294E0
7.592173237E0,-1.805694580E0,8.822998047E0,3.517272949E0,9.668352313E0
7.594648237E0,-1.870605469E0,8.827606201E0,3.502349854E0,9.679475738E0
7.597173237E0,-1.864776611E0,8.854125977E0,3.529663086E0,9.712438423E0
7.599648237E0,-1.789611816E0,8.884277344E0,3.582977295E0,9.745297362E0
7.602123237E0,-1.721923828E0,8.925476074E0,3.619140625E0,9.784034121E0
7.604605164E0,-1.668029785E0,8.940429688E0,3.648345947E0,9.799185400E0
7.607080164E0,-1.622192383E0,8.924804688E0,3.629302979E0,9.770132391E0
7.609555164E0,-1.594665527E0,8.924987793E0,3.613220215E0,9.759801513E0
7.612030164E0,-1.599212646E0,8.909851074E0,3.592987061E0,9.739223956E0
7.614555164E0,-1.620391846E0,8.879028320E0,3.551544189E0,9.699292746E0
7.617030164E0,-1.675048828E0,8.835083008E0,3.480926514E0,9.642682704E0
7.619505164E0,-1.743041992E0,8.791503906E0,3.432098389E0,9.597293143E0
7.621980164E0,-1.781341553E0,8.751342773E0,3.384735107E0,9.550686353E0
7.624505164E0,-1.783264160E0,8.753448486E0,3.358398438E0,9.543674949E0
7.626980164E0,-1.780822754E0,8.767639160E0,3.342498779E0,9.550660931E0
7.629455164E0,-1.750213623E0,8.778808594E0,3.319793701E0,9.547342995E0
7.631930164E0,-1.703308105E0,8.784271240E0,3.290771484E0,9.533826970E0
7.634405164E0,-1.654144287E0,8.789581299E0,3.267120361E0,9.521922505E0
7.636880164E0,-1.610870361E0,8.787445068E0,3.259948730E0,9.510066239E0
7.639355164E0,-1.571075439E0,8.801757812E0,3.224914551E0,9.504698443E0
7.641880164E0,-1.532653809E0,8.818572998E0,3.205596924E0,9.507476482E0
7.644355164E0,-1.489837646E0,8.814086914E0,3.189483643E0,9.491077402E0
7.646830164E0,-1.458312988E0,8.811737061E0,3.177825928E0,9.480082511E0
7.649308341E0,-1.431732178E0,8.801147461E0,3.177459717E0,9.466060633E0
7.651783341E0,-1.416595459E0,8.791625977E0,3.170104980E0,9.452459764E0
7.654258341E0,-1.430480957E0,8.793914795E0,3.174163818E0,9.458040449E0
7.656733341E0,-1.437011719E0,8.797973633E0,3.167114258E0,9.460441609E0
7.659244643E0,-1.441253662E0,8.801574707E0,3.169311523E0,9.465171154E0
7.661719643E0,-1.454223633E0,8.797851562E0,3.161834717E0,9.461192169E0
7.664194643E0,-1.479675293E0,8.796173096E0,3.135192871E0,9.454709643E0
7.666669643E0,-1.478240967E0,8.802337646E0,3.138153076E0,9.461202309E0
7.669194643E0,-1.489440918E0,8.817596436E0,3.121612549E0,9.471689715E0
7.671669643E0,-1.504699707E0,8.832031250E0,3.119995117E0,9.487005151E0
7.674144643E0,-1.477233887E0,8.829742432E0,3.100311279E0,9.474096337E0
7.676630632E0,-1.471710205E0,8.833343506E0,3.089050293E0,9.472915081E0
7.679155632E0,-1.464111328E0,8.827850342E0,3.066802979E0,9.459378634E0
7.681630632E0,-1.448974609E0,8.833831787E0,3.068756104E0,9.463264526E0
7.684105632E0,-1.435638428E0,8.840454102E0,3.080444336E0,9.471210257E0
7.686580632E0,-1.410308838E0,8.825500488E0,3.100433350E0,9.459974463E0
7.689055632E0,-1.378448486E0,8.812469482E0,3.114685059E0,9.447804064E0
7.691530632E0,-1.351470947E0,8.802764893E0,3.142333984E0,9.444014313E0
7.694005632E0,-1.349426270E0,8.787322998E0,3.176452637E0,9.440754635E0
7.696530632E0,-1.332489014E0,8.781646729E0,3.209381104E0,9.444203159E0
7.699005632E0,-1.314544678E0,8.777130127E0,3.264312744E0,9.456308935E0
7.701480632E0,-1.312133789E0,8.777618408E0,3.311584473E0,9.472849187E0
7.703955632E0,-1.309143066E0,8.776184082E0,3.369049072E0,9.491351551E0
7.706430632E0,-1.318115234E0,8.778533936E0,3.388946533E0,9.501844265E0
7.708905632E0,-1.331359863E0,8.778533936E0,3.430175781E0,9.518470625E0
7.711380632E0,-1.344573975E0,8.784088135E0,3.459625244E0,9.536094083E0
7.713905632E0,-1.374938965E0,8.807250977E0,3.489257812E0,9.572515187E0
7.716380632E0,-1.413909912E0,8.825500488E0,3.507019043E0,9.601446905E0
7.718855632E0,-1.464355469E0,8.840515137E0,3.513916016E0,9.625313012E0
7.721339174E0,-1.496795654E0,8.835510254E0,3.510559082E0,9.624482518E0
7.723814174E0,-1.530426025E0,8.839996338E0,3.495819092E0,9.628524819E0
7.726289174E0,-1.568908691E0,8.849517822E0,3.492614746E0,9.642292151E0
7.728764174E0,-1.598724365E0,8.857757568E0,3.479125977E0,9.649875973E0
7.731289174E0,-1.623748779E0,8.867950439E0,3.480438232E0,9.663878900E0
7.733764174E0,-1.640136719E0,8.870880127E0,3.476867676E0,9.668049003E0
7.736239174E0,-1.643981934E0,8.866210938E0,3.488098145E0,9.668464286E0
7.738730112E0,-1.643493652E0,8.863403320E0,3.508392334E0,9.673148741E0
7.741205112E0,-1.644683838E0,8.875976562E0,3.534912109E0,9.694511256E0
7.743680112E0,-1.661529541E0,8.874298096E0,3.564544678E0,9.706689748E0
7.746155112E0,-1.664276123E0,8.876861572E0,3.595428467E0,9.720884335E0
7.748680112E0,-1.685760498E0,8.881713867E0,3.624816895E0,9.739914127E0
7.751155112E0,-1.725433350E0,8.897644043E0,3.644805908E0,9.768817731E0
7.753630112E0,-1.758972168E0,8.897918701E0,3.668395996E0,9.783867818E0
7.756122039E0,-1.801391602E0,8.898101807E0,3.683654785E0,9.797476208E0
7.758647039E0,-1.859771729E0,8.904754639E0,3.692871094E0,9.817876704E0
7.761122039E0,-1.912475586E0,8.905700684E0,3.713775635E0,9.836726945E0
7.763597039E0,-1.958099365E0,8.918395996E0,3.736816406E0,9.865887549E0
7.766072039E0,-2.012756348E0,8.931854248E0,3.762542725E0,9.898784581E0
7.768547039E0,-2.059906006E0,8.950073242E0,3.800781250E0,9.939464870E0
7.771022039E0,-2.106231689E0,8.950256348E0,3.834838867E0,9.962393776E0
7.773497039E0,-2.156982422E0,8.960784912E0,3.885620117E0,1.000231389E1
7.776022039E0,-2.220489502E0,8.990753174E0,3.935516357E0,1.006243039E1
7.778497039E0,-2.260253906E0,9.006134033E0,3.989624023E0,1.010625043E1
7.780972039E0,-2.304107666E0,9.014648438E0,4.024658203E0,1.013758710E1
7.783463132E0,-2.323516846E0,9.032379150E0,4.063507080E0,1.017323417E1
7.785938132E0,-2.354339600E0,9.035705566E0,4.102478027E0,1.019888308E1
7.788413132E0,-2.366729736E0,9.033569336E0,4.139221191E0,1.021469220E1
7.790888132E0,-2.345764160E0,9.029968262E0,4.163818359E0,1.021666872E1
7.793413132E0,-2.307647705E0,9.027862549E0,4.183807373E0,1.021429314E1
7.795888132E0,-2.237548828E0,9.021240234E0,4.193145752E0,1.019665982E1
7.798363132E0,-2.158538818E0,9.013580322E0,4.185852051E0,1.016982190E1
7.800852351E0,-2.059600830E0,9.016876221E0,4.174224854E0,1.014742162E1
7.803327351E0,-1.944824219E0,9.006988525E0,4.142089844E0,1.010272695E1
7.805802351E0,-1.784271240E0,9.001831055E0,4.109588623E0,1.005511337E1
7.808277351E0,-1.610870361E0,8.988983154E0,4.057586670E0,9.993034126E0
7.810802351E0,-1.445129395E0,9.004425049E0,4.003509521E0,9.959726799E0
7.813277351E0,-1.268554688E0,9.007110596E0,3.934326172E0,9.910408403E0
7.815752351E0,-1.085937500E0,8.979797363E0,3.861480713E0,9.834991319E0
7.818227351E0,-9.221191406E-1,8.971618652E0,3.784576416E0,9.780759868E0
7.820752351E0,-7.683715820E-1,8.956237793E0,3.707672119E0,9.723755593E0
7.823227351E0,-6.479797363E-1,8.939880371E0,3.631530762E0,9.671057567E0
7.825702351E0,-5.553894043E-1,8.941864014E0,3.537841797E0,9.632326511E0
7.828183601E0,-5.077514648E-1,8.930786133E0,3.446868896E0,9.586326600E0
7.830708601E0,-4.706420898E-1,8.911651611E0,3.358398438E0,9.535086706E0
7.833183601E0,-4.729003906E-1,8.900329590E0,3.260375977E0,9.490498043E0
7.835658601E0,-4.877624512E-1,8.909362793E0,3.175476074E0,9.470918957E0
7.838133601E0,-5.095520020E-1,8.909240723E0,3.100128174E0,9.446957616E0
7.840608601E0,-5.486450195E-1,8.924682617E0,3.021362305E0,9.438199052E0
7.843083601E0,-5.860290527E-1,8.930908203E0,2.951019287E0,9.424068453E0
7.845558601E0,-6.498413086E-1,8.938873291E0,2.886932373E0,9.415950720E0
7.848083601E0,-7.012634277E-1,8.943054199E0,2.858978271E0,9.415080752E0
7.850558601E0,-7.359924316E-1,8.924865723E0,2.842285156E0,9.395397700E0
7.853033601E0,-7.558593750E-1,8.907318115E0,2.816070557E0,9.372400588E0
7.855518132E0,-7.971496582E-1,8.898284912E0,2.781524658E0,9.356911957E0
7.857993132E0,-8.376159668E-1,8.886962891E0,2.757873535E0,9.342675011E0
7.860468132E0,-8.747863770E-1,8.866790771E0,2.745971680E0,9.323389419E0
7.862943132E0,-9.099731445E-1,8.870513916E0,2.748413086E0,9.331015097E0
7.865468132E0,-9.564208984E-1,8.877044678E0,2.740447998E0,9.339524526E0
7.867943132E0,-9.793395996E-1,8.891754150E0,2.726501465E0,9.351802402E0
7.870418132E0,-1.019989014E0,8.923065186E0,2.704376221E0,9.379505351E0
7.872904799E0,-1.061767578E0,8.955200195E0,2.702575684E0,9.414184843E0
7.875379799E0,-1.098266602E0,8.972137451E0,2.726104736E0,9.441243933E0
7.877854799E0,-1.101165771E0,8.986694336E0,2.745422363E0,9.461003387E0
7.880329799E0,-1.098388672E0,9.009796143E0,2.768280029E0,9.489270706E0
7.882854799E0,-1.099945068E0,9.022796631E0,2.790618896E0,9.508327509E0
7.885329799E0,-1.064270020E0,9.006072998E0,2.822753906E0,9.497892458E0
7.887804799E0,-1.033203125E0,9.004302979E0,2.834442139E0,9.496264690E0
7.890290737E0,-9.727172852E-1,9.001464844E0,2.845733643E0,9.490561006E0
7.892765737E0,-9.256591797E-1,9.000640869E0,2.852264404E0,9.487032898E0
7.895240737E0,-8.492736816E-1,9.006683350E0,2.824798584E0,9.477399316E0
7.897715737E0,-7.966003418E-1,9.002960205E0,2.795288086E0,9.460523244E0
7.900240737E0,-7.532043457E-1,8.985504150E0,2.762420654E0,9.430671741E0
7.902715737E0,-7.044372559E-1,8.980407715E0,2.724304199E0,9.410939801E0
7.905190737E0,-6.674499512E-1,8.981201172E0,2.680114746E0,9.396301346E0
7.907675997E0,-6.460266113E-1,8.972625732E0,2.629180908E0,9.372190521E0
7.910150997E0,-6.590576172E-1,8.963287354E0,2.584106445E0,9.351603245E0
7.912625997E0,-6.678771973E-1,8.976867676E0,2.542510986E0,9.353853502E0
7.915100997E0,-6.961669922E-1,8.984252930E0,2.529602051E0,9.359505100E0
7.917625997E0,-7.347717285E-1,9.000823975E0,2.522705078E0,9.376500553E0
7.920100997E0,-7.742309570E-1,9.019805908E0,2.515838623E0,9.396051095E0
7.922575997E0,-7.994384766E-1,9.030914307E0,2.524322510E0,9.411095538E0
7.925063445E0,-8.287658691E-1,9.045043945E0,2.552459717E0,9.434761441E0
7.927538445E0,-8.507080078E-1,9.075531006E0,2.596862793E0,9.478009470E0
7.930013445E0,-8.572998047E-1,9.090240479E0,2.640502930E0,9.504719387E0
7.932488445E0,-8.654479980E-1,9.095336914E0,2.678436279E0,9.520933500E0
7.935013445E0,-8.878784180E-1,9.108032227E0,2.701202393E0,9.541544607E0
7.937488445E0,-8.856811523E-1,9.114959717E0,2.723937988E0,9.554410495E0
7.939963445E0,-8.662719727E-1,9.127777100E0,2.751586914E0,9.572772454E0
7.942449695E0,-8.707580566E-1,9.126220703E0,2.766632080E0,9.576031380E0
7.944924695E0,-8.703002930E-1,9.131958008E0,2.760925293E0,9.579811487E0
7.947399695E0,-8.568115234E-1,9.135253906E0,2.774291992E0,9.585597841E0
7.949874695E0,-8.325805664E-1,9.135131836E0,2.783081055E0,9.585894023E0
7.952399695E0,-8.107299805E-1,9.123168945E0,2.807861328E0,9.579852814E0
7.954874695E0,-7.450866699E-1,9.107360840E0,2.831665039E0,9.566478062E0
7.957349695E0,-6.937255859E-1,9.102050781E0,2.870635986E0,9.569176275E0
7.959824695E0,-6.653442383E-1,9.092407227E0,2.901519775E0,9.567307309E0
7.962349695E0,-6.117858887E-1,9.079772949E0,2.915954590E0,9.556115840E0
7.964824695E0,-5.549011230E-1,9.074981689E0,2.951751709E0,9.559081863E0
7.967299695E0,-5.182800293E-1,9.056671143E0,2.955810547E0,9.540897356E0
7.969774695E0,-4.898681641E-1,9.054321289E0,2.965332031E0,9.540120486E0
7.972249695E0,-4.413146973E-1,9.062530518E0,2.958740234E0,9.543498406E0
7.974724695E0,-4.134826660E-1,9.055694580E0,2.951934814E0,9.533650476E0
7.977199695E0,-3.905639648E-1,9.056304932E0,2.918640137E0,9.523006850E0
